Start Time: 2022-06-13 14:59:39.158992; End Time: 2022-06-14 02:39:37.034337
; Size: 4065; Interval: 10
ask,bid
23952.31695,23785.78
23917.82576,23760.34
23898.38583,23747.76
23934.22096,23769.22429
23917.81302,23751.58929
23902.63516,23739.93
23848.07,23677.46248
23836.81266,23669.59149
23810.2437,23645.16
23813.39352,23641.19615
23834.56361,23669.09
23827.05861,23661.23
23818.48119,23654.24
23839.86714,23683.83898
23839.9976,23670.91
23842.47941,23676.05
23836.2924,23677.7
23839.77167,23672.44
23877.81926,23713.92
23921.12398,23757.3
23917.37185,23747.56
23908.65719,23739.95
23921.90567,23756.26
23935.05378,23767.13
23921.27574,23750.39369
23915.9577,23755.12
23889.56954,23733.15
23923.71228,23767.28252
23931.34019,23756.62
23936.89629,23765.83678
24010.12849,23845.25
24006.53,23901.63628
24070.75031,23901.41
24036.02324,23863.31
24050.34942,23875.58
24045.25703,23900.53
24002.7597,23841.16
24003.36743,23836.67569
23973.49444,23808.82
23969.57232,23810.47227
23954.9265,23791.18
23971.18599,23810.91
23953.4805,23803.41
23988.11194,23819.33959
23986.54218,23813.9
23975.65943,23809.55
23937.65249,23798.33
23961.53282,23798.4167
23967.5533,23802.10311
23971.80389,23800.50899
24032.87618,23873.83873
24040.27661,23872.74277
24048.18393,23886.09356
24079.26764,23904.68
24071.658,23900.72
24137.79432,23967.59319
24144.49133,23978.58
24203.04,24071.01203
24248.5,24075.4955
24184.16531,24013.21
24156.26321,23983.49
24173.68,24008.14519
24147.94631,23987.7
24097.66918,23933.0
24101.46206,23936.94
24157.76872,23990.07
24110.19002,23945.86
24119.02557,23951.37
24162.674,24006.63
24193.60561,24030.04
24211.41501,24049.64
24160.06786,23997.66
24134.40232,23986.22
24167.10429,24004.77
24193.04577,24027.23
24173.29069,24000.15497
24185.77,24024.71988
24181.36541,24021.26
24173.02223,24021.26
24196.2432,24035.87
24192.58597,24028.36
24192.21383,24023.96
24137.71438,23974.98
24104.88463,23974.98
24094.35659,23927.71
24088.43504,23913.87
24072.04772,23922.86
24039.82736,23902.28
24052.47052,23880.45
24077.68785,23917.82
24096.14393,23935.69127
24103.0488,23938.08
24066.92913,23915.19
24048.11954,23876.16234
24019.55088,23849.9
24043.69618,23878.99
24059.36107,23895.30361
24085.46054,23917.24957
24074.76,23907.70288
24099.34552,23927.62085
24049.69405,23907.21
24028.21589,23863.68
24020.88923,23872.11
24028.41892,23857.48
24040.05899,23867.01
24000.81618,23832.69
23982.34897,23834.75
23957.78064,23790.27
23950.81485,23781.05807
23943.50762,23769.88
23917.74,23749.27458
23900.85239,23729.32
23889.61148,23725.53
23876.86509,23709.64
23865.22273,23692.32
23869.33904,23699.31
23865.82492,23693.24
23858.69898,23690.63
23790.47727,23643.76
23800.86146,23630.86
23769.30937,23603.98
23766.00424,23598.09
23762.42166,23592.0
23744.98516,23582.19
23752.11109,23582.36
23742.17493,23571.1
23750.70598,23577.90274
23746.591,23581.79
23775.29585,23607.31
23784.18339,23614.56834
23755.9983,23593.01
23750.56607,23584.34
23737.34987,23564.35394
23714.34682,23546.53291
23713.06901,23540.53969
23756.22607,23592.45
23789.12427,23617.95592
23828.75697,23713.30642
23899.34691,23734.80202
23839.52922,23666.96579
23865.36886,23703.64184
23843.19677,23672.55579
23862.91432,23691.83072
23877.56765,23703.84111
23885.19158,23715.29911
23918.0074,23747.78005
23910.42226,23744.29284
23848.25022,23675.7441
23847.00947,23678.0357
23845.99655,23675.84374
23824.2737,23650.93504
23807.23745,23635.19274
23821.43043,23651.93139
23798.6,23628.41758
23810.84,23644.06024
23795.41,23634.69457
23797.77728,23625.01
23788.99549,23618.4541
23767.58205,23596.43481
23804.78043,23637.98252
23830.09489,23656.71386
23846.17754,23675.34556
23855.78839,23682.22036
23819.85763,23652.60555
23834.94253,23667.67368
23853.99163,23686.9032
23867.38242,23694.37581
23859.00008,23688.44763
23844.14602,23671.18
23863.51652,23689.89224
23876.06217,23702.34659
23889.00929,23715.19948
23860.50556,23692.82
23850.97086,23677.43789
23823.57115,23654.67098
23784.4287,23611.38003
23802.69518,23629.51356
23807.63975,23636.88653
23811.42695,23638.18179
23837.98223,23668.07222
23864.83776,23693.47909
23810.62403,23644.38449
23785.60598,23618.49915
23779.88833,23606.42803
23793.55086,23621.10579
23775.26838,23606.08589
23776.27203,23603.17438
23756.29164,23581.23421
23755.29575,23579.68154
23749.57494,23582.6
23735.82493,23560.33081
23754.83198,23587.187
23738.13333,23564.33424
23748.33798,23572.16506
23748.47092,23571.03181
23787.45637,23611.7797
23786.73328,23611.68451
23805.44961,23627.2421
23780.98159,23607.72
23769.14612,23592.33028
23787.61126,23609.6
23778.55,23603.34431
23777.8046,23604.80413
23758.83556,23589.76
23752.18,23597.43116
23754.34436,23584.17973
23734.34644,23561.66227
23731.53622,23558.87249
23725.68807,23552.11196
23728.66169,23554.38097
23739.33771,23567.81273
23723.88149,23547.83041
23741.37,23570.53334
23754.82095,23581.98776
23778.2,23610.58295
23769.57464,23596.63408
23743.37932,23570.6294
23739.31,23569.24349
23746.99246,23576.77
23743.95448,23573.2199
23745.5,23574.31588
23772.98706,23601.05621
23765.6604,23594.84
23780.29451,23607.79317
23772.2294,23600.7191
23810.32294,23637.0858
23786.93783,23613.8709
23796.87399,23623.73474
23766.96515,23595.11132
23769.17318,23600.23402
23767.38686,23598.4275
23753.21511,23586.21
23734.7479,23565.55943
23718.48873,23551.07
23734.7479,23563.30359
23718.6545,23546.91632
23717.98691,23545.4218
23724.80422,23552.99404
23712.44,23543.44381
23703.04,23535.61332
23701.03,23534.21044
23721.48237,23549.90536
23726.61832,23553.99039
23707.14746,23541.86
23664.99406,23495.57462
23646.83778,23477.37123
23616.71838,23449.72
23605.46,23435.82352
23598.15081,23426.45785
23568.74379,23398.26247
23535.02107,23368.83
23531.28,23374.14959
23543.33,23374.84703
23522.99,23355.37168
23511.96,23349.73906
23514.71925,23348.54345
23524.44,23358.90546
23554.39156,23383.01708
23569.74744,23401.44
23599.84045,23430.24398
23620.73299,23448.87568
23587.61245,23421.70609
23652.84986,23480.75882
23636.89179,23471.87885
23613.40632,23447.02591
23605.07601,23435.64412
23589.51939,23424.86814
23558.3058,23397.13347
23599.37,23430.33331
23591.2256,23422.86171
23577.27483,23411.97384
23594.77,23427.67088
23565.5321,23400.3001
23547.0649,23393.93
23602.76761,23431.04105
23580.28579,23410.60325
23594.03583,23422.37283
23601.66359,23436.55683
23606.28039,23439.36551
23637.49398,23465.51469
23619.5286,23454.45153
23593.23291,23427.71725
23582.49383,23418.77138
23568.94452,23398.19413
23564.72918,23395.49042
23574.7657,23403.24295
23586.98,23430.54288
23592.8,23446.88299
23609.19098,23446.00867
23618.5,23457.69256
23613.80778,23448.73771
23582.79492,23416.7207
23581.59054,23410.01811
23597.87,23432.43594
23601.16176,23433.29915
23579.28214,23414.35145
23583.59784,23415.34344
23535.32216,23374.12316
23533.39812,23363.48866
23531.31,23361.49597
23514.64692,23347.79575
23501.39871,23334.59654
23496.98264,23334.74461
23494.57387,23326.1626
23498.38775,23328.00612
23504.0,23333.7975
23546.26197,23374.94667
23551.88243,23381.19152
23558.6069,23389.96464
23552.98644,23381.6222
23547.96818,23385.49
23551.3806,23388.92023
23561.65304,23390.98787
23557.40252,23386.00613
23564.02662,23395.71358
23546.4627,23378.70255
23518.36044,23349.14266
23512.94071,23342.00517
23490.55926,23320.54506
23482.53004,23316.24
23498.98994,23328.01868
23525.01,23354.32226
23523.67979,23352.52884
23489.25451,23321.00208
23489.35571,23319.37926
23491.31815,23323.53511
23474.80192,23304.31
23449.40951,23283.07203
23437.76714,23267.24145
23424.92039,23261.95855
23507.62135,23337.63701
23509.13858,23341.17047
23471.79096,23302.96753
23491.46255,23320.98609
23517.85516,23348.54908
23522.77651,23351.63212
23536.12508,23364.88355
23493.76474,23323.63475
23502.32483,23333.10005
23501.2799,23331.10736
23510.63231,23343.92967
23506.6916,23334.61441
23494.54743,23335.82551
23520.4416,23358.11783
23468.45252,23316.13798
23469.75727,23311.4597
23471.06201,23304.89205
23458.81748,23304.141
23452.69522,23299.55131
23462.63135,23296.39056
23462.43062,23302.67147
23487.52188,23320.57243
23470.86128,23317.29023
23492.23903,23331.35227
23507.49452,23345.67767
23517.73175,23361.73285
23504.3832,23346.49158
23516.92883,23359.56538
23531.18066,23370.50548
23520.04014,23369.6
23504.98539,23348.11782
23513.11496,23359.95
23467.74997,23311.03399
23476.38136,23309.32058
23470.86128,23314.21513
23463.53464,23305.15768
23466.27087,23311.87844
23447.20148,23287.03758
23442.08285,23290.52926
23435.55911,23277.31894
23430.03902,23268.23693
23400.9331,23243.35386
23400.94,23238.54663
23381.76334,23225.02731
23388.48781,23220.03239
23378.08,23218.5189
23347.03697,23187.94642
23353.05888,23185.89365
23367.51147,23204.51096
23362.99504,23194.73546
23351.25231,23183.73667
23343.02236,23179.07077
23335.59533,23166.53257
23339.20848,23169.40008
23333.78875,23167.19747
23302.87626,23140.98
23306.33265,23138.71257
23335.19387,23167.48054
23387.58452,23220.76203
23391.59913,23221.40945
23370.92389,23207.82691
23350.14829,23187.52986
23319.23579,23160.33399
23332.88547,23168.6188
23372.12828,23202.0803
23369.21768,23199.19089
23382.26517,23212.74268
23381.8637,23215.39982
23380.25786,23214.92369
23377.34727,23215.08899
23390.09365,23219.91493
23387.78525,23222.85778
23383.16845,23217.96
23382.36553,23217.4309
23386.48051,23223.46783
23351.35267,23189.24857
23369.01695,23202.34421
23343.92564,23177.98245
23344.72856,23177.04842
23372.07,23208.75583
23398.9258,23228.68279
23385.47555,23217.55023
23392.86959,23225.49
23380.72588,23215.18
23364.16628,23200.62844
23375.5071,23207.86184
23348.10849,23184.69133
23330.34456,23162.45729
23347.40596,23179.39589
23337.97201,23171.96593
23319.1041,23155.96729
23314.1864,23152.36
23298.42969,23134.16
23317.39796,23149.60389
23345.19801,23177.20383
23348.6103,23180.59155
23348.00813,23179.99372
23349.7,23181.88686
23349.19,23185.97205
23356.8,23195.03918
23354.83269,23186.76916
23348.6103,23180.59155
23298.83113,23142.0
23292.80946,23126.09525
23271.73361,23106.15567
23279.2607,23115.57821
23270.32855,23104.16899
23265.31049,23097.89135
23236.70754,23077.29982
23257.78,23095.59966
23220.14794,23058.04712
23217.53855,23050.46328
23174.88504,23018.17
23174.68432,23007.91752
23186.65,23022.46478
23177.29371,23010.50813
23184.99228,23019.6749
23233.46527,23069.69357
23199.07209,23032.12975
23207.60279,23040.59904
23233.05488,23070.68996
23253.46787,23092.45512
23257.80643,23091.51447
23254.77256,23087.42928
23219.24469,23073.29
23212.31977,23047.46952
23215.23025,23048.17159
23202.38401,23035.41783
23244.04,23078.16287
23272.03469,23104.56715
23261.69749,23098.36463
23274.74444,23107.2574
23296.82391,23129.67487
23301.85254,23135.35554
23313.84588,23148.30858
23312.27954,23144.52231
23310.27231,23143.47396
23328.23697,23163.51
23332.32652,23168.33598
23411.33605,23242.8658
23410.13172,23241.67014
23458.00402,23289.19784
23462.72099,23303.4609
23499.05175,23332.29
23493.03008,23323.97178
23510.09149,23346.66757
23511.89799,23352.92858
23540.50093,23372.50438
23604.5,23438.75567
23569.00352,23412.22856
23539.79841,23383.22618
23550.33633,23389.32012
23522.23519,23363.64
23509.2886,23340.72453
23532.5724,23366.51045
23552.14284,23382.65903
23519.124,23359.75679
23521.23158,23358.32676
23513.40341,23344.19846
23522.98,23359.04464
23544.91683,23375.48504
23572.21508,23404.91412
23613.36318,23443.4387
23634.03759,23468.2745
23582.75301,23417.04233
23578.13639,23414.22188
23579.24036,23409.56151
23536.68721,23371.28451
23547.77775,23381.96156
23548.24,23380.36734
23562.60074,23395.91099
23597.80719,23427.99468
23578.83892,23415.21484
23562.17896,23395.83821
23547.92766,23378.4742
23581.73449,23414.04525
23553.74862,23391.65063
23568.60207,23398.99979
23550.73778,23384.01724
23560.75003,23397.40557
23559.16812,23392.44648
23546.62297,23377.1789
23528.85903,23364.49847
23527.15289,23357.84897
23538.69443,23371.97234
23550.53706,23383.71252
23542.10671,23372.69515
23521.13122,23355.79346
23514.31,23351.27281
23506.07704,23336.92482
23514.71942,23349.67859
23524.97077,23360.7385
23528.85903,23364.67283
23543.70043,23374.28937
23539.59768,23370.20418
23512.40028,23348.08437
23493.43153,23324.37034
23482.95284,23314.70537
23501.3,23346.49015
23494.96708,23326.26347
23504.97307,23335.8288
23511.59691,23342.40496
23534.7588,23368.90888
23539.08409,23371.10093
23519.52544,23352.79455
23521.53267,23354.82081
23551.94211,23384.8
23537.59046,23368.21141
23539.19624,23369.80563
23570.17539,23405.37668
23561.26681,23393.71894
23556.27,23389.43447
23559.81333,23394.48515
23539.62856,23370.13119
23527.28401,23358.16381
23520.77861,23352.83654
23515.38968,23348.75138
23520.1583,23350.44523
23500.08586,23330.51766
23511.43613,23350.34559
23531.81692,23370.07388
23542.09004,23381.13368
23551.72362,23384.621
23574.66549,23404.74785
23576.51308,23414.1138
23594.98501,23428.56129
23600.34768,23430.05585
23572.447,23410.35177
23581.9814,23415.28157
23590.91364,23422.72587
23610.28354,23443.11968
23571.27,23409.54846
23564.48,23410.62648
23578.87018,23411.67733
23584.61,23420.49062
23584.61,23420.59369
23577.06366,23411.63
23560.60426,23393.91644
23572.74,23406.64096
23555.78687,23385.81666
23543.54269,23373.66084
23550.4925,23383.32571
23545.65029,23386.09
23531.69995,23367.20288
23527.48474,23358.45809
23529.09053,23360.79794
23536.77469,23369.17714
23523.16916,23355.85115
23533.6706,23367.18438
23528.62,23363.49778
23522.93287,23356.12458
23521.46301,23351.74052
23524.87532,23359.43713
23515.14019,23351.9899
23530.89705,23364.09451
23505.10397,23342.69088
23496.2721,23336.49514
23495.51,23331.29645
23511.50501,23342.77312
23542.63943,23373.12711
23546.85464,23376.94889
23547.3,23395.9792
23570.74084,23401.88936
23556.99376,23389.90181
23558.93,23420.39099
23591.51581,23422.53389
23593.98,23428.26237
23588.80603,23426.31662
23585.6948,23416.76633
23579.17126,23410.38
23559.50027,23392.79163
23547.95862,23378.04491
23548.34,23416.80402
23611.43304,23442.21167
23573.35025,23408.81767
23559.83,23397.57392
23580.41,23413.11742
23569.43613,23402.81353
23566.82671,23400.66177
23557.99484,23389.12866
23547.7579,23380.98811
23541.83,23373.46157
23552.94593,23389.10471
23540.13037,23395.89
23547.15572,23377.90707
23560.30317,23390.30036
23573.0096,23404.44893
23577.06366,23410.13676
23592.08401,23428.66092
23595.55,23432.64644
23606.49,23444.4037
23613.62,23456.65916
23628.21,23461.54141
23626.01,23461.64105
23638.88676,23468.31678
23610.48426,23443.03416
23596.59,23434.43992
23602.85674,23432.5468
23609.581,23440.376
23590.91364,23434.55
23626.34149,23460.46896
23632.3,23497.51067
23727.40621,23562.10487
23732.40838,23562.05526
23729.91526,23561.2058
23704.82472,23543.58005
23684.35083,23520.45897
23683.93805,23517.43823
23669.65,23523.33884
23678.10586,23509.94885
23672.14,23507.39712
23715.36,23548.532
23739.07,23570.97354
23730.03958,23564.28915
23705.8774,23543.56491
23726.51492,23561.49935
23711.98744,23546.75325
23689.3439,23524.73375
23679.89,23522.24285
23688.05189,23525.33156
23708.03888,23538.98166
23733.34768,23566.68041
23742.01,23588.40101
23752.42,23583.41922
23747.31772,23578.83598
23825.75,23655.85444
23789.2691,23620.98192
23796.55,23625.96371
23821.95991,23651.07192
23831.96425,23659.04279
23809.15,23644.69523
23810.26544,23639.01599
23815.26,23643.39997
23821.28,23665.91766
23806.17064,23633.43639
23760.806,23603.37
23743.98,23574.25273
23729.08,23561.39972
23738.99561,23574.1531
23728.28799,23556.11902
23713.70243,23549.34379
23688.64411,23517.53
23681.61,23514.17235
23662.96578,23505.05
23662.83854,23491.85394
23663.34,23494.14556
23645.68821,23475.4
23643.5,23482.68744
23654.37835,23487.37033
23637.79824,23469.53552
23695.07666,23531.90752
23706.27077,23540.77511
23708.95975,23544.362
23716.95469,23549.14451
23725.84,23554.32557
23743.24226,23571.49
23749.50493,23582.32323
23746.28,23583.9174
23786.34,23613.90778
23772.84971,23600.35731
23794.11,23622.77536
23765.32239,23592.88462
23761.10185,23589.49701
23750.83,23590.69264
23753.70114,23582.92105
23744.31688,23576.44472
23718.07,23552.7314
23726.83,23562.1968
23723.48,23551.83468
23720.40146,23554.22594
23748.36083,23576.04618
